Q_Analog,Q_Boolean,I_Analog,I_Boolean,bit0,bit1,bit2,bit3
-0.94835888,11110000000000000000000000000000,0.34827364,11111111111111111111110000000000,0,0,1,1
0.375168175,11111111111111111111111000000000,0.33712557,11111111111111111111100000000000,1,1,1,1
0.414533912,11111111111111111111111100000000,-0.21887751,11111111111111100000000000000000,1,1,0,1
0.852318776,11111111111111111111111110000000,-0.86089107,11111110000000000000000000000000,1,0,0,0
0.847281788,11111111111111111111111110000000,-0.31762341,11111111111100000000000000000000,1,0,0,1
-0.905376038,11111100000000000000000000000000,-0.96469441,11100000000000000000000000000000,0,0,0,0
-1.020524441,10000000000000000000000000000000,0.99712554,11111111111111111111111111111110,0,0,1,0
1.018747798,11111111111111111111111111111110,0.2832559,11111111111111111110000000000000,1,0,1,1
-1.020288987,10000000000000000000000000000000,0.27584457,11111111111111111100000000000000,0,0,1,1
0.837755318,11111111111111111111111110000000,-0.9322058,11110000000000000000000000000000,1,0,0,0
-0.851824779,11111110000000000000000000000000,-0.92949087,11110000000000000000000000000000,0,0,0,0
0.322098582,11111111111111111111000000000000,0.86928864,11111111111111111111111110000000,1,1,1,0
0.284382596,11111111111111111110000000000000,-0.31078409,11111111111100000000000000000000,1,1,0,1
-0.385805634,11111111100000000000000000000000,-1.01000636,10000000000000000000000000000000,0,1,0,0
0.967216984,11111111111111111111111111111000,-0.39491578,11111111100000000000000000000000,1,0,0,1
-0.227388286,11111111111111100000000000000000,-0.85216924,11111110000000000000000000000000,0,1,0,0
-0.964546889,11100000000000000000000000000000,-0.42089008,11111111000000000000000000000000,0,0,0,1
1.03138005,11111111111111111111111111111110,0.4566423,11111111111111111111111100000000,1,0,1,1
-0.224550745,11111111111111100000000000000000,-0.96210794,11100000000000000000000000000000,0,1,0,0
0.879635433,11111111111111111111111111000000,-0.89184859,11111100000000000000000000000000,1,0,0,0
-0.354990318,11111111110000000000000000000000,-0.36487304,11111111110000000000000000000000,0,1,0,1
0.957814605,11111111111111111111111111111000,-0.90215222,11111100000000000000000000000000,1,0,0,0
0.374919863,11111111111111111111111000000000,-0.29439248,11111111111110000000000000000000,1,1,0,1
0.282992,11111111111111111110000000000000,-0.80342803,11111111000000000000000000000000,1,1,0,0
-0.299107246,11111111111110000000000000000000,0.86272609,11111111111111111111111110000000,0,1,1,0
-0.377663949,11111111100000000000000000000000,-0.3780377,11111111100000000000000000000000,0,1,0,1
0.307915337,11111111111111111111000000000000,-0.95281005,11100000000000000000000000000000,1,1,0,0
0.310997303,11111111111111111111000000000000,-0.3309205,11111111111000000000000000000000,1,1,0,1
-0.937444865,11110000000000000000000000000000,0.22861796,11111111111111111000000000000000,0,0,1,1
-0.962136923,11100000000000000000000000000000,-0.33158175,11111111111000000000000000000000,0,0,0,1
-0.873072002,11111110000000000000000000000000,0.87291838,11111111111111111111111111000000,0,0,1,0
-0.285211888,11111111111110000000000000000000,0.9429175,11111111111111111111111111110000,0,1,1,0
-0.306601294,11111111111100000000000000000000,0.38101381,11111111111111111111111000000000,0,1,1,1
-0.941979664,11110000000000000000000000000000,-0.33783803,11111111111000000000000000000000,0,0,0,1
-0.314557227,11111111111100000000000000000000,0.34488101,11111111111111111111110000000000,0,1,1,1
0.890954663,11111111111111111111111111000000,0.24236161,11111111111111111000000000000000,1,0,1,1
1.008726739,11111111111111111111111111111110,-1.04027559,00000000000000000000000000000000,1,0,0,0
0.921662127,11111111111111111111111111100000,0.27616851,11111111111111111100000000000000,1,0,1,1
0.827844652,11111111111111111111111110000000,0.13646304,11111111111111110000000000000000,1,0,1,1
0.895673128,11111111111111111111111111000000,0.96980371,11111111111111111111111111111000,1,0,1,0
0.965324023,11111111111111111111111111111000,0.99447075,11111111111111111111111111111100,1,0,1,0
1.002856645,11111111111111111111111111111110,-0.34681539,11111111110000000000000000000000,1,0,0,1
1.046185551,11111111111111111111111111111111,-1.06752235,00000000000000000000000000000000,1,0,0,0
0.747268897,11111111111111111111111100000000,-1.02401793,10000000000000000000000000000000,1,0,0,0
0.932006007,11111111111111111111111111110000,-0.35476444,11111111110000000000000000000000,1,0,0,1
0.884220158,11111111111111111111111111000000,0.42434653,11111111111111111111111100000000,1,0,1,1
-0.30245097,11111111111100000000000000000000,0.48301832,11111111111111111111111100000000,0,1,1,1
-0.335273023,11111111111000000000000000000000,0.31401571,11111111111111111111000000000000,0,1,1,1
0.929510241,11111111111111111111111111100000,1.02528533,11111111111111111111111111111110,1,0,1,0
-0.300639796,11111111111100000000000000000000,-0.37427225,11111111100000000000000000000000,0,1,0,1
-0.309380863,11111111111100000000000000000000,-0.33732664,11111111111000000000000000000000,0,1,0,1
-0.413217071,11111111000000000000000000000000,0.37984669,11111111111111111111111000000000,0,1,1,1
-0.304850861,11111111111100000000000000000000,0.37594772,11111111111111111111111000000000,0,1,1,1
-0.867902436,11111110000000000000000000000000,-0.26753383,11111111111111000000000000000000,0,0,0,1
0.346941074,11111111111111111111110000000000,1.00976408,11111111111111111111111111111110,1,1,1,0
-0.88819429,11111100000000000000000000000000,-0.28414394,11111111111110000000000000000000,0,0,0,1
-1.029737939,10000000000000000000000000000000,0.26482498,11111111111111111100000000000000,0,0,1,1
0.947343888,11111111111111111111111111110000,-0.99645662,10000000000000000000000000000000,1,0,0,0
0.978594499,11111111111111111111111111111100,-0.83109828,11111110000000000000000000000000,1,0,0,0
-0.243155647,11111111111111100000000000000000,0.28982609,11111111111111111110000000000000,0,1,1,1
0.865327664,11111111111111111111111110000000,0.92682218,11111111111111111111111111100000,1,0,1,0
-0.28919398,11111111111110000000000000000000,-0.3202904,11111111111100000000000000000000,0,1,0,1
0.977178132,11111111111111111111111111111100,-1.00247852,10000000000000000000000000000000,1,0,0,0
-0.941510261,11110000000000000000000000000000,0.90783401,11111111111111111111111111100000,0,0,1,0
0.926221513,11111111111111111111111111100000,-0.30757443,11111111111100000000000000000000,1,0,0,1
-0.179038376,11111111111111110000000000000000,0.90005716,11111111111111111111111111000000,0,1,1,0
0.303209717,11111111111111111111000000000000,0.37786484,11111111111111111111111000000000,1,1,1,1
0.808456588,11111111111111111111111100000000,0.34956804,11111111111111111111110000000000,1,0,1,1
0.913714376,11111111111111111111111111100000,-0.22999406,11111111111111100000000000000000,1,0,0,1
-1.036446075,00000000000000000000000000000000,-0.2935072,11111111111110000000000000000000,0,0,0,1
-0.921504841,11111000000000000000000000000000,0.96329439,11111111111111111111111111111000,0,0,1,0
0.353334859,11111111111111111111110000000000,0.3128642,11111111111111111111000000000000,1,1,1,1
1.005611487,11111111111111111111111111111110,-0.36335119,11111111110000000000000000000000,1,0,0,1
-0.392021999,11111111100000000000000000000000,-0.35076476,11111111110000000000000000000000,0,1,0,1
-1.008745716,10000000000000000000000000000000,0.39059806,11111111111111111111111000000000,0,0,1,1
-0.320232845,11111111111100000000000000000000,0.37638993,11111111111111111111111000000000,0,1,1,1
0.152002124,11111111111111110000000000000000,-0.99258724,11000000000000000000000000000000,1,1,0,0
0.294315143,11111111111111111110000000000000,0.94775555,11111111111111111111111111110000,1,1,1,0
0.406652629,11111111111111111111111000000000,-1.02847319,00000000000000000000000000000000,1,1,0,0
0.960821968,11111111111111111111111111111000,-0.87732528,11111100000000000000000000000000,1,0,0,0
-1.016025619,10000000000000000000000000000000,-0.98195596,11000000000000000000000000000000,0,0,0,0
-0.856084198,11111110000000000000000000000000,-0.4184291,11111111000000000000000000000000,0,0,0,1
-0.959792022,11100000000000000000000000000000,-0.93196146,11110000000000000000000000000000,0,0,0,0
-0.910408309,11111000000000000000000000000000,-0.25817538,11111111111111000000000000000000,0,0,0,1
-0.308772776,11111111111100000000000000000000,-0.44247087,11111111000000000000000000000000,0,1,0,1
-1.000985922,10000000000000000000000000000000,-0.35919575,11111111110000000000000000000000,0,0,0,1
0.21472638,11111111111111110000000000000000,-1.00337268,10000000000000000000000000000000,1,1,0,0
0.358776572,11111111111111111111110000000000,0.95129236,11111111111111111111111111111000,1,1,1,0
-0.969201953,11100000000000000000000000000000,-0.17118033,11111111111111110000000000000000,0,0,0,1
0.436870544,11111111111111111111111100000000,-0.91808275,11111000000000000000000000000000,1,1,0,0
0.925794112,11111111111111111111111111100000,-0.26613729,11111111111111000000000000000000,1,0,0,1
0.313130995,11111111111111111111000000000000,-0.34840475,11111111110000000000000000000000,1,1,0,1
-0.869690675,11111110000000000000000000000000,0.94408488,11111111111111111111111111110000,0,0,1,0
-0.337770939,11111111111000000000000000000000,0.18937214,11111111111111110000000000000000,0,1,1,1
-0.343047415,11111111111000000000000000000000,-0.31427293,11111111111100000000000000000000,0,1,0,1
1.053666309,11111111111111111111111111111111,-0.3611938,11111111110000000000000000000000,1,0,0,1
0.939953055,11111111111111111111111111110000,0.25189371,11111111111111111100000000000000,1,0,1,1
1.043211825,11111111111111111111111111111111,-0.93489836,11110000000000000000000000000000,1,0,0,0
-0.968058478,11100000000000000000000000000000,0.9775412,11111111111111111111111111111100,0,0,1,0
-0.497807656,11111111000000000000000000000000,0.28677596,11111111111111111110000000000000,0,1,1,1
0.952065951,11111111111111111111111111111000,0.39243912,11111111111111111111111000000000,1,0,1,1
-0.317966491,11111111111100000000000000000000,0.96798237,11111111111111111111111111111000,0,1,1,0
0.81322359,11111111111111111111111100000000,0.98311045,11111111111111111111111111111100,1,0,1,0
0.324972202,11111111111111111111100000000000,-0.25646208,11111111111111000000000000000000,1,1,0,1
-0.960892364,11100000000000000000000000000000,-0.41377477,11111111000000000000000000000000,0,0,0,1
1.099148953,11111111111111111111111111111111,-0.41359591,11111111000000000000000000000000,1,0,0,1
-1.061207708,00000000000000000000000000000000,-0.34268463,11111111111000000000000000000000,0,0,0,1
-0.336761751,11111111111000000000000000000000,-0.27059024,11111111111111000000000000000000,0,1,0,1
-0.9782885,11000000000000000000000000000000,1.07951695,11111111111111111111111111111111,0,0,1,0
0.403841296,11111111111111111111111000000000,-0.37226462,11111111100000000000000000000000,1,1,0,1
0.853858362,11111111111111111111111110000000,0.27799937,11111111111111111110000000000000,1,0,1,1
0.428002988,11111111111111111111111100000000,0.43177536,11111111111111111111111100000000,1,1,1,1
-0.258542678,11111111111111000000000000000000,0.85964328,11111111111111111111111110000000,0,1,1,0
0.283823387,11111111111111111110000000000000,0.23223658,11111111111111111000000000000000,1,1,1,1
-0.87681406,11111100000000000000000000000000,0.32658705,11111111111111111111100000000000,0,0,1,1
0.278995926,11111111111111111100000000000000,-0.1158442,11111111111111110000000000000000,1,1,0,1
0.960971743,11111111111111111111111111111000,0.25970867,11111111111111111100000000000000,1,0,1,1
-0.320815174,11111111111100000000000000000000,0.2627596,11111111111111111100000000000000,0,1,1,1
0.828408188,11111111111111111111111110000000,0.95774215,11111111111111111111111111111000,1,0,1,0
0.325247626,11111111111111111111100000000000,0.83594488,11111111111111111111111110000000,1,1,1,0
0.422787411,11111111111111111111111100000000,-0.91173747,11111000000000000000000000000000,1,1,0,0
0.944611733,11111111111111111111111111110000,1.06484112,11111111111111111111111111111111,1,0,1,0
-0.961434435,11100000000000000000000000000000,0.97587682,11111111111111111111111111111100,0,0,1,0
-0.175171231,11111111111111110000000000000000,1.01546257,11111111111111111111111111111110,0,1,1,0
0.290879876,11111111111111111110000000000000,0.35310297,11111111111111111111110000000000,1,1,1,1
0.921483809,11111111111111111111111111100000,-0.97445203,11000000000000000000000000000000,1,0,0,0
-0.828900005,11111110000000000000000000000000,-0.40405485,11111111100000000000000000000000,0,0,0,1
-0.933647837,11110000000000000000000000000000,0.9354637,11111111111111111111111111110000,0,0,1,0
0.419782171,11111111111111111111111100000000,0.32873802,11111111111111111111100000000000,1,1,1,1
-0.832532938,11111110000000000000000000000000,1.00542659,11111111111111111111111111111110,0,0,1,0
-0.966263781,11100000000000000000000000000000,0.22666034,11111111111111111000000000000000,0,0,1,1
-0.220665557,11111111111111100000000000000000,-0.26489291,11111111111111000000000000000000,0,1,0,1
-0.477067149,11111111000000000000000000000000,0.33257309,11111111111111111111100000000000,0,1,1,1
0.248546717,11111111111111111000000000000000,-0.20361212,11111111111111110000000000000000,1,1,0,1
-0.337830962,11111111111000000000000000000000,0.99176003,11111111111111111111111111111100,0,1,1,0
-0.442589656,11111111000000000000000000000000,0.94224218,11111111111111111111111111110000,0,1,1,0
-0.240897055,11111111111111100000000000000000,0.29595933,11111111111111111110000000000000,0,1,1,1
-0.256589632,11111111111111000000000000000000,0.32767985,11111111111111111111100000000000,0,1,1,1
-0.26873069,11111111111111000000000000000000,-0.3970875,11111111100000000000000000000000,0,1,0,1
-0.855534316,11111110000000000000000000000000,0.29124028,11111111111111111110000000000000,0,0,1,1
0.263498346,11111111111111111100000000000000,-0.84866545,11111110000000000000000000000000,1,1,0,0
0.279711608,11111111111111111100000000000000,-0.30510242,11111111111100000000000000000000,1,1,0,1
0.899952107,11111111111111111111111111000000,-0.36016065,11111111110000000000000000000000,1,0,0,1
-0.924808514,11111000000000000000000000000000,-0.25120168,11111111111111100000000000000000,0,0,0,1
0.826238061,11111111111111111111111110000000,0.52464466,11111111111111111111111100000000,1,0,1,1
-0.313784393,11111111111100000000000000000000,0.25906206,11111111111111111100000000000000,0,1,1,1
0.899406353,11111111111111111111111111000000,-0.28456221,11111111111110000000000000000000,1,0,0,1
-0.374679967,11111111100000000000000000000000,-0.35027961,11111111110000000000000000000000,0,1,0,1
-0.285353025,11111111111110000000000000000000,-0.27565881,11111111111111000000000000000000,0,1,0,1
0.379695182,11111111111111111111111000000000,-1.06779404,00000000000000000000000000000000,1,1,0,0
-0.250156465,11111111111111000000000000000000,1.03504915,11111111111111111111111111111111,0,1,1,0
0.472126078,11111111111111111111111100000000,-0.93106048,11110000000000000000000000000000,1,1,0,0
0.946662296,11111111111111111111111111110000,-0.98001764,11000000000000000000000000000000,1,0,0,0
-0.251157565,11111111111111000000000000000000,0.25733175,11111111111111111100000000000000,0,1,1,1
0.902749037,11111111111111111111111111000000,-0.41153024,11111111000000000000000000000000,1,0,0,1
-0.846278071,11111110000000000000000000000000,-0.9051105,11111000000000000000000000000000,0,0,0,0
0.875112529,11111111111111111111111110000000,-0.46668312,11111111000000000000000000000000,1,0,0,1
-0.916491568,11111000000000000000000000000000,0.89704114,11111111111111111111111111000000,0,0,1,0
0.310880847,11111111111111111111000000000000,-0.93448484,11110000000000000000000000000000,1,1,0,0
0.968547986,11111111111111111111111111111000,-0.30121485,11111111111110000000000000000000,1,0,0,1
0.314280705,11111111111111111111000000000000,-1.01511734,10000000000000000000000000000000,1,1,0,0
0.910852291,11111111111111111111111111100000,-0.96700592,11100000000000000000000000000000,1,0,0,0
-0.38655005,11111111100000000000000000000000,-0.93400687,11110000000000000000000000000000,0,1,0,0
-0.90129083,11111100000000000000000000000000,0.95235536,11111111111111111111111111111000,0,0,1,0
0.38812857,11111111111111111111111000000000,0.92636065,11111111111111111111111111100000,1,1,1,0
0.429045286,11111111111111111111111100000000,-0.86978372,11111110000000000000000000000000,1,1,0,0
-0.987109766,11000000000000000000000000000000,-0.93082641,11110000000000000000000000000000,0,0,0,0
-0.271441056,11111111111111000000000000000000,-0.25422553,11111111111111000000000000000000,0,1,0,1
-0.428629437,11111111000000000000000000000000,0.80604078,11111111111111111111111110000000,0,1,1,0
-0.345572804,11111111110000000000000000000000,0.30109377,11111111111111111111000000000000,0,1,1,1
-0.330684279,11111111111000000000000000000000,0.28190419,11111111111111111110000000000000,0,1,1,1
-1.031527294,00000000000000000000000000000000,-0.82187565,11111110000000000000000000000000,0,0,0,0
0.277560197,11111111111111111100000000000000,0.30527602,11111111111111111111000000000000,1,1,1,1
-0.307998032,11111111111100000000000000000000,-0.26906903,11111111111111000000000000000000,0,1,0,1
0.27985995,11111111111111111100000000000000,0.29355666,11111111111111111110000000000000,1,1,1,1
0.902196334,11111111111111111111111111000000,-0.33945423,11111111111000000000000000000000,1,0,0,1
0.304524941,11111111111111111111000000000000,0.89713647,11111111111111111111111111000000,1,1,1,0
0.887604342,11111111111111111111111111000000,0.95475489,11111111111111111111111111111000,1,0,1,0
0.214909278,11111111111111110000000000000000,-0.32553514,11111111111000000000000000000000,1,1,0,1
-0.171261167,11111111111111110000000000000000,-0.29171294,11111111111110000000000000000000,0,1,0,1
-0.841791026,11111110000000000000000000000000,-0.42425354,11111111000000000000000000000000,0,0,0,1
-0.304290153,11111111111100000000000000000000,0.93482863,11111111111111111111111111110000,0,1,1,0
-0.924783754,11111000000000000000000000000000,-0.96984964,11100000000000000000000000000000,0,0,0,0
0.319817262,11111111111111111111000000000000,-0.93645379,11110000000000000000000000000000,1,1,0,0
-0.349006112,11111111110000000000000000000000,-1.01140793,10000000000000000000000000000000,0,1,0,0
-0.273960813,11111111111111000000000000000000,1.00491924,11111111111111111111111111111110,0,1,1,0
-0.94719615,11110000000000000000000000000000,0.31662006,11111111111111111111000000000000,0,0,1,1
-0.952568928,11100000000000000000000000000000,-0.89972276,11111100000000000000000000000000,0,0,0,0
0.950751925,11111111111111111111111111111000,0.9939467,11111111111111111111111111111100,1,0,1,0
-0.28136981,11111111111110000000000000000000,0.302677,11111111111111111111000000000000,0,1,1,1
-1.048696481,00000000000000000000000000000000,0.23366112,11111111111111111000000000000000,0,0,1,1
-0.781863063,11111111000000000000000000000000,0.35178954,11111111111111111111110000000000,0,0,1,1
0.980651086,11111111111111111111111111111100,-0.33910207,11111111111000000000000000000000,1,0,0,1
-0.988591505,11000000000000000000000000000000,-0.93328368,11110000000000000000000000000000,0,0,0,0
0.342389261,11111111111111111111100000000000,0.9371074,11111111111111111111111111110000,1,1,1,0
-0.974391654,11000000000000000000000000000000,0.25248261,11111111111111111100000000000000,0,0,1,1
-0.328787619,11111111111000000000000000000000,-0.30229135,11111111111110000000000000000000,0,1,0,1
0.317532986,11111111111111111111000000000000,0.28409796,11111111111111111110000000000000,1,1,1,1
-0.306576458,11111111111100000000000000000000,0.39062459,11111111111111111111111000000000,0,1,1,1
0.41747128,11111111111111111111111100000000,0.40124243,11111111111111111111111000000000,1,1,1,1
0.386550846,11111111111111111111111000000000,-0.27793083,11111111111111000000000000000000,1,1,0,1
0.945690432,11111111111111111111111111110000,-0.29471802,11111111111110000000000000000000,1,0,0,1
0.905126822,11111111111111111111111111000000,-0.98683687,11000000000000000000000000000000,1,0,0,0
-0.897783284,11111100000000000000000000000000,0.30537922,11111111111111111111000000000000,0,0,1,1
0.413582262,11111111111111111111111000000000,-0.8718138,11111100000000000000000000000000,1,1,0,0
0.281828961,11111111111111111100000000000000,1.04422018,11111111111111111111111111111111,1,1,1,0
-0.891266996,11111100000000000000000000000000,-0.17226805,11111111111111110000000000000000,0,0,0,1
0.309668625,11111111111111111111000000000000,-0.90678228,11111000000000000000000000000000,1,1,0,0
1.000923911,11111111111111111111111111111110,0.19877891,11111111111111110000000000000000,1,0,1,1
0.306367908,11111111111111111111000000000000,-0.47553416,11111111000000000000000000000000,1,1,0,1
-0.836849585,11111110000000000000000000000000,-0.93610922,11110000000000000000000000000000,0,0,0,0
-0.443154605,11111111000000000000000000000000,-0.89472458,11111100000000000000000000000000,0,1,0,0
-0.996581526,11000000000000000000000000000000,-0.98727936,11000000000000000000000000000000,0,0,0,0
0.992052101,11111111111111111111111111111100,-0.43245857,11111111000000000000000000000000,1,0,0,1
-0.361489712,11111111110000000000000000000000,0.41915717,11111111111111111111111100000000,0,1,1,1
-0.868468634,11111110000000000000000000000000,-0.23489711,11111111111111100000000000000000,0,0,0,1
0.327801346,11111111111111111111100000000000,-0.94365225,11110000000000000000000000000000,1,1,0,0
-0.406438941,11111111100000000000000000000000,-0.90993593,11111000000000000000000000000000,0,1,0,0
-0.448265399,11111111000000000000000000000000,0.28702211,11111111111111111110000000000000,0,1,1,1
0.261933061,11111111111111111100000000000000,0.85824547,11111111111111111111111110000000,1,1,1,0
-0.916252762,11111000000000000000000000000000,-0.41404952,11111111000000000000000000000000,0,0,0,1
-0.926953656,11111000000000000000000000000000,-0.90310437,11111000000000000000000000000000,0,0,0,0
0.968608093,11111111111111111111111111111000,-0.91721187,11111000000000000000000000000000,1,0,0,0
0.407005474,11111111111111111111111000000000,0.24630179,11111111111111111000000000000000,1,1,1,1
0.93112432,11111111111111111111111111110000,-0.30016055,11111111111110000000000000000000,1,0,0,1
0.89598798,11111111111111111111111111000000,-0.78279167,11111111000000000000000000000000,1,0,0,0
1.040456771,11111111111111111111111111111111,0.3893951,11111111111111111111111000000000,1,0,1,1
-0.27437542,11111111111111000000000000000000,0.20812669,11111111111111111000000000000000,0,1,1,1
-1.049739406,00000000000000000000000000000000,1.01329945,11111111111111111111111111111110,0,0,1,0
0.991274321,11111111111111111111111111111100,0.2949679,11111111111111111110000000000000,1,0,1,1
-0.881220267,11111100000000000000000000000000,-0.35965838,11111111110000000000000000000000,0,0,0,1
0.307655514,11111111111111111111000000000000,-0.89720172,11111100000000000000000000000000,1,1,0,0
0.321993702,11111111111111111111000000000000,0.86189174,11111111111111111111111110000000,1,1,1,0
0.205578376,11111111111111110000000000000000,0.26175837,11111111111111111100000000000000,1,1,1,1
0.866420668,11111111111111111111111110000000,0.36308333,11111111111111111111110000000000,1,0,1,1
0.355339067,11111111111111111111110000000000,0.25666336,11111111111111111100000000000000,1,1,1,1
0.440953717,11111111111111111111111100000000,0.88007193,11111111111111111111111111000000,1,1,1,0
0.288423541,11111111111111111110000000000000,0.3063923,11111111111111111111000000000000,1,1,1,1
0.246994293,11111111111111111000000000000000,-0.33221364,11111111111000000000000000000000,1,1,0,1
0.856016154,11111111111111111111111110000000,-0.85334686,11111110000000000000000000000000,1,0,0,0
-0.995315324,11000000000000000000000000000000,-0.92717684,11110000000000000000000000000000,0,0,0,0
0.766570592,11111111111111111111111100000000,-0.96185946,11100000000000000000000000000000,1,0,0,0
-0.916649176,11111000000000000000000000000000,-0.31326336,11111111111100000000000000000000,0,0,0,1
0.286287816,11111111111111111110000000000000,0.26831204,11111111111111111100000000000000,1,1,1,1
-0.361597005,11111111110000000000000000000000,0.9612576,11111111111111111111111111111000,0,1,1,0
-0.288838787,11111111111110000000000000000000,-1.01237612,10000000000000000000000000000000,0,1,0,0
-0.992979675,11000000000000000000000000000000,0.30351066,11111111111111111111000000000000,0,0,1,1
-0.406631941,11111111100000000000000000000000,-0.30965754,11111111111100000000000000000000,0,1,0,1
0.947817841,11111111111111111111111111110000,-0.27196089,11111111111111000000000000000000,1,0,0,1
-1.020784262,10000000000000000000000000000000,0.93411432,11111111111111111111111111110000,0,0,1,0
-0.920888784,11111000000000000000000000000000,0.19464825,11111111111111110000000000000000,0,0,1,1
0.309029526,11111111111111111111000000000000,0.94421326,11111111111111111111111111110000,1,1,1,0
0.422973938,11111111111111111111111100000000,-0.23585616,11111111111111100000000000000000,1,1,0,1
0.955587224,11111111111111111111111111111000,-0.25419472,11111111111111000000000000000000,1,0,0,1
-0.374183026,11111111100000000000000000000000,-0.96835023,11100000000000000000000000000000,0,1,0,0
-0.391181182,11111111100000000000000000000000,-0.41822092,11111111000000000000000000000000,0,1,0,1
0.202478769,11111111111111110000000000000000,-0.26527311,11111111111111000000000000000000,1,1,0,1
-0.899728282,11111100000000000000000000000000,-0.92641254,11111000000000000000000000000000,0,0,0,0
-0.337265194,11111111111000000000000000000000,0.15193786,11111111111111110000000000000000,0,1,1,1
0.806411288,11111111111111111111111100000000,-0.97364029,11000000000000000000000000000000,1,0,0,0
0.975083947,11111111111111111111111111111100,-1.07915638,00000000000000000000000000000000,1,0,0,0
0.272757616,11111111111111111100000000000000,-0.9703486,11000000000000000000000000000000,1,1,0,0
0.934230397,11111111111111111111111111110000,0.34768706,11111111111111111111110000000000,1,0,1,1
1.098616471,11111111111111111111111111111111,-0.29088554,11111111111110000000000000000000,1,0,0,1
0.85026839,11111111111111111111111110000000,0.30273075,11111111111111111111000000000000,1,0,1,1
0.384990258,11111111111111111111111000000000,1.05765787,11111111111111111111111111111111,1,1,1,0
-0.969003875,11100000000000000000000000000000,-1.04095739,00000000000000000000000000000000,0,0,0,0
0.300591454,11111111111111111110000000000000,1.07767942,11111111111111111111111111111111,1,1,1,0
1.014630912,11111111111111111111111111111110,0.93946254,11111111111111111111111111110000,1,0,1,0
0.965385101,11111111111111111111111111111000,0.92463903,11111111111111111111111111100000,1,0,1,0
1.028818661,11111111111111111111111111111110,0.94023304,11111111111111111111111111110000,1,0,1,0
0.843790842,11111111111111111111111110000000,-0.30460998,11111111111100000000000000000000,1,0,0,1
0.903526141,11111111111111111111111111000000,0.98769282,11111111111111111111111111111100,1,0,1,0
-0.833776349,11111110000000000000000000000000,-0.95125513,11100000000000000000000000000000,0,0,0,0
0.976268329,11111111111111111111111111111100,-1.10276667,00000000000000000000000000000000,1,0,0,0
0.926199806,11111111111111111111111111100000,0.31228687,11111111111111111111000000000000,1,0,1,1
-0.312179384,11111111111100000000000000000000,-0.22756375,11111111111111100000000000000000,0,1,0,1
-1.059203449,00000000000000000000000000000000,-1.03571237,00000000000000000000000000000000,0,0,0,0
-0.262442774,11111111111111000000000000000000,0.92239106,11111111111111111111111111100000,0,1,1,0
0.342103099,11111111111111111111100000000000,1.00554433,11111111111111111111111111111110,1,1,1,0
-1.071881131,00000000000000000000000000000000,1.01692915,11111111111111111111111111111110,0,0,1,0
0.963423479,11111111111111111111111111111000,0.50170176,11111111111111111111111100000000,1,0,1,1
-0.406633096,11111111100000000000000000000000,-1.02212706,10000000000000000000000000000000,0,1,0,0
-0.901831244,11111100000000000000000000000000,-0.2614913,11111111111111000000000000000000,0,0,0,1
1.057789094,11111111111111111111111111111111,-0.34281163,11111111111000000000000000000000,1,0,0,1
-0.376465406,11111111100000000000000000000000,-0.35617553,11111111110000000000000000000000,0,1,0,1
0.86237352,11111111111111111111111110000000,-0.97131627,11000000000000000000000000000000,1,0,0,0
-1.013101978,10000000000000000000000000000000,-0.37564082,11111111100000000000000000000000,0,0,0,1
0.311417424,11111111111111111111000000000000,-0.91019871,11111000000000000000000000000000,1,1,0,0
0.919832867,11111111111111111111111111100000,-0.92384878,11111000000000000000000000000000,1,0,0,0
-0.922748831,11111000000000000000000000000000,-1.00124406,10000000000000000000000000000000,0,0,0,0
-0.902786244,11111100000000000000000000000000,0.87864925,11111111111111111111111111000000,0,0,1,0
0.357749515,11111111111111111111110000000000,-0.31913138,11111111111100000000000000000000,1,1,0,1
-1.014687371,10000000000000000000000000000000,-0.36111231,11111111110000000000000000000000,0,0,0,1
0.399816036,11111111111111111111111000000000,-0.94373312,11110000000000000000000000000000,1,1,0,0
-0.31871509,11111111111100000000000000000000,-0.34466367,11111111111000000000000000000000,0,1,0,1
0.995927252,11111111111111111111111111111100,-0.99644169,10000000000000000000000000000000,1,0,0,0
-0.273817535,11111111111111000000000000000000,0.96322768,11111111111111111111111111111000,0,1,1,0
0.372474775,11111111111111111111110000000000,1.16307631,11111111111111111111111111111111,1,1,1,0
-0.968242798,11100000000000000000000000000000,0.96728939,11111111111111111111111111111000,0,0,1,0
1.074420877,11111111111111111111111111111111,0.29500979,11111111111111111110000000000000,1,0,1,1
-0.946083167,11110000000000000000000000000000,0.39385443,11111111111111111111111000000000,0,0,1,1
-0.874691769,11111110000000000000000000000000,-0.22760391,11111111111111100000000000000000,0,0,0,1
0.958447184,11111111111111111111111111111000,0.30110062,11111111111111111111000000000000,1,0,1,1
-1.002628095,10000000000000000000000000000000,-0.30116105,11111111111110000000000000000000,0,0,0,1
0.392960132,11111111111111111111111000000000,-0.93766684,11110000000000000000000000000000,1,1,0,0
-0.389129689,11111111100000000000000000000000,-0.3632105,11111111110000000000000000000000,0,1,0,1
0.944105608,11111111111111111111111111110000,-0.29111912,11111111111110000000000000000000,1,0,0,1
-0.978666246,11000000000000000000000000000000,-0.93642622,11110000000000000000000000000000,0,0,0,0
