I,Q,bit0,bit1,bit2,bit3
0.42381314239634027,-0.12789817021558725,1,1,1,1
-0.8892192501515496,0.907880651045637,1,0,0,0
-0.9998126097204418,1.1671123987010765,1,0,0,0
-0.22484897461097308,1.038138781541596,1,0,1,1
0.6783255292732677,-0.7302455488294215,0,0,1,0
0.09276409607426206,-1.163185687836572,0,0,1,1
-0.4413077653643828,-0.3123889108639091,0,1,0,1
-0.3827510889562072,-0.3506749461532566,0,1,0,1
1.0944789187222004,-1.4131280529703316,0,0,1,0
-0.5041976037616588,0.6288946226178371,1,0,0,1
-0.9876665698644959,-1.2736295796203763,0,0,0,0
0.9764941393856019,-0.8367115230456754,0,0,1,0
1.0463719783639711,0.538269286758136,1,1,1,0
1.2642285686147003,0.16332581198634882,1,1,1,0
0.7611819215341663,0.32770850084461567,1,0,1,0
0.4220902071711379,0.4934067766725495,1,1,1,1
-0.31486605315497607,0.9102768662266862,1,0,0,1
1.5898073197745675,-0.523804697270318,0,0,1,0
-1.0812786386226851,0.6179159533535801,1,0,0,0
-0.8945510728566153,0.1868518127997067,1,1,0,0
-0.5411551631222542,-0.5093638071476991,0,1,0,1
-0.064391515688426,-0.9350546784852537,0,0,1,1
1.251203293902295,-1.0693963728643785,0,0,1,0
0.28489755492905044,-1.1523029484687137,0,0,1,1
0.4519130454078656,0.3473647727594155,1,1,1,1
-0.5577412175534496,0.28599529111410316,1,1,0,1
-1.1363387076532105,0.5963221206308695,1,1,0,0
1.2038122148176436,1.2528293560209278,1,0,1,0
0.42030379911085225,-0.4544299560988453,0,1,1,1
-1.0616284625300938,0.07439658659639442,1,1,0,0
-0.9013678342503979,-0.8358871375068847,0,0,0,0
0.7964082933836221,-0.6351179548340709,0,0,1,0
1.0320135397083634,-0.3018286220253585,0,1,1,0
-1.0393452253547513,0.36183678066358005,1,1,0,0
-0.7923789539725072,0.3718715321480268,1,1,0,0
0.43316119933842245,-1.1473958293306221,0,0,1,1
0.7606117473540366,-0.7516049833696145,0,0,1,0
0.5534212784778398,-0.7891106793125657,0,1,1,1
-0.9114518901515793,0.21359255551353712,1,1,0,0
0.28465087906481723,-1.185101064968137,0,0,1,1
0.252902503560128,0.9372543183273448,1,0,1,1
-1.1886149495373115,-0.5142602207617779,0,1,0,0
1.331050890082277,0.7974892735022401,1,0,1,0
0.2484204061777038,0.3823052018394877,1,1,1,1
-0.7229785793560974,-1.1283360705014118,0,0,0,1
0.7099256203776176,-1.3515136193710515,0,0,1,0
0.9551660090167094,-1.2196875259295417,0,0,1,0
0.634514821781056,0.34953756489237703,1,1,1,0
0.5847449240513536,-0.28838750696841925,0,1,1,1
-1.1891993068400495,0.6691454626369234,1,1,0,0
0.756486743971908,0.1963861153483757,1,1,1,0
-0.8396241877908658,-0.962535056971657,0,0,0,0
-0.22975578072571912,-0.6533118420127577,1,1,0,1
0.2636818988355989,-0.49671932396533297,0,0,1,1
-0.6705543669333783,-0.8719753999498766,0,0,0,0
-1.164451058897395,0.8894608095474003,1,0,0,0
-0.8809549923571537,0.3696010497250438,1,1,0,0
0.11142160941043688,0.07291637004216717,1,1,0,1
-0.4558577798887342,-0.03731214521398546,1,1,0,1
0.42337580906505873,-1.0074763481641322,0,0,1,1
-0.03563718199626964,1.0820073408616993,1,0,0,1
-0.5194810246033725,-1.330103750123296,0,0,0,0
0.6905110870272135,-1.0917448642823098,0,0,1,0
-0.43312656864776566,0.9539509057342053,1,1,0,1
1.3864615129738096,-0.8924403485680387,0,0,1,0
-1.313467787270115,-0.2887425992608418,0,1,0,0
0.7020880819929369,0.7678810447937122,1,0,1,1
-0.4132144867324324,-0.47242941829440266,0,1,0,1
0.0361136333527024,1.015341207471389,1,0,0,1
-0.91502781489106,0.32904290347350246,1,1,0,0
-0.2583119274003567,0.9217225587877164,1,0,0,1
0.37489159682766804,0.6557391282957891,1,0,1,1
-0.06839890223680001,-0.2901717619611478,0,1,0,1
-0.6951511911478176,1.502256843931665,1,0,0,0
-0.859516902334792,-1.198891897324571,0,0,0,0
-0.16490936803781062,1.2676150591311588,1,0,0,1
-0.021464251902027276,0.3025893810167755,1,1,1,1
0.4460700711772837,0.771614589778203,1,0,1,1
0.33347573050038065,0.4597169353092144,1,1,1,1
-0.9995690008376941,-0.554688164551349,0,1,0,0
-1.0597849810206532,-0.9845727164494835,0,0,0,0
0.6472192413901474,-0.28915065802646917,0,1,1,0
0.257437671887355,1.0728803652561258,1,0,1,1
1.2177799128806606,-0.9799649781363522,0,0,1,0
-1.1763478594846906,0.3544167600749919,1,1,0,0
0.2931487682279954,-0.3527670020709418,0,1,1,1
1.0903721057459796,1.241031017950914,1,0,1,0
1.0829793787533222,0.0584796817965188,0,1,1,0
0.6613735685284445,-0.9994001795042518,0,0,1,1
-1.1302876273473619,0.5043985734184467,1,1,0,0
-0.7727613307986931,0.24757188068091884,1,1,0,1
-1.1360003002557437,0.059985358072617456,0,1,0,0
-0.23381484134184066,-0.18899295933425286,0,1,0,1
0.5378081128863932,-0.713391633232606,0,1,1,0
-0.9891358348875656,-0.48120957672612574,0,1,0,0
-0.5594091423671727,0.20404634757659829,1,1,0,1
-0.2467299456222274,-0.7705364706199812,0,0,0,1
-0.35555897234260825,-0.24501465105595033,0,1,0,1
1.142521659574242,0.9821121239581372,1,0,1,0
0.8924968291249583,1.0770266154905241,1,0,1,0
0.7416458288418925,-0.6129573012757761,0,0,1,0
0.049172140582070645,1.1857241785336026,1,0,0,1
0.7297420923416628,0.3509403392343619,1,1,1,0
1.1131401295270587,1.0064473519636519,1,0,1,0
-0.31912614259530786,1.2222965248437223,1,0,0,1
0.9461794480215617,-0.6142113263959794,0,1,1,0
-0.32331669907822647,-1.1706014536776184,0,0,0,1
-0.5231405601114344,1.1866385656572451,1,0,0,1
0.3536014089628784,0.2554205081291122,1,1,1,1
-0.446376372860483,0.32488625789787,1,1,0,1
1.195719963942485,-0.7033150749934656,0,1,1,0
1.318276216832317,-0.3964339311476014,0,1,1,0
0.932938892358814,-0.2707628226129767,0,1,1,0
-1.247544923120863,0.9961363527134675,1,1,0,0
0.14914101391942355,0.25336297533578117,1,1,1,1
-1.0903765632650675,0.40827744406535543,1,1,0,0
-0.2673934167268816,-0.24813752237989659,0,1,0,1
-0.38325389665416104,0.38681221013172645,1,1,0,1
-0.15605878952978178,0.058006316466328256,0,1,0,1
0.03898990792619339,0.6658375148245363,1,0,1,1
-0.6377634694698089,0.8253347423430824,1,0,0,0
1.1684434091866804,-1.0624560166899673,0,0,1,0
0.11698483041990865,0.9012205438761671,1,1,1,1
-0.44088600376150633,0.03141249269309715,0,1,0,0
0.591827432568719,0.04860985514431171,0,1,1,1
0.04514251357263682,0.5634452859034322,1,1,0,1
-0.03766299621542901,-1.036346422498879,0,0,1,1
-0.4919341851668519,-0.4428553747874207,0,1,0,1
-0.3104745761329915,-0.9061573759179882,0,0,0,1
1.0520395510439144,0.2516853009799291,1,1,1,0
0.9324926192513573,-1.493828370021244,0,0,1,0
-0.34068120201095,0.1541877877048679,0,1,0,1
0.4547294664181543,-0.24848604263260393,0,1,1,1
0.585457933160097,0.8102531217889808,1,1,1,0
-0.36447068910350083,-0.8492315702810057,0,0,0,1
-0.3302531645511623,0.7508687771064977,1,0,0,1
-0.3495552867708218,1.102405847924626,1,0,0,1
-0.6706971580688439,-0.5853142324616389,0,0,0,1
0.8500090129251879,-0.6823075188939527,0,0,1,0
0.4164232569458173,-0.9088969901087907,0,0,1,1
0.45516263108680444,0.8507843348312252,1,0,1,1
1.1243227606991095,1.1941499787327163,1,0,1,0
0.8202221420409814,-0.18130617324493287,0,1,1,0
-1.1477581431366304,0.7500666212904087,1,0,0,0
1.1599482645742318,0.20180778675983718,1,1,1,0
-0.23843027551310242,0.5369255913724081,1,1,0,1
-1.3960615081472305,-0.8721973122354816,0,0,0,0
-0.2661842682741381,0.6200482182361664,1,0,0,1
1.0551549814701267,0.9343946447380418,1,0,1,0
0.5458288239899881,0.1015577635145283,1,1,1,1
-0.38169348715979895,-0.7944272228404623,0,0,0,1
-0.5194959537643211,0.49967417608345804,1,1,0,1
0.9950771001805174,-0.8185137548170518,0,0,1,0
-0.22190938146873015,0.929855783772814,1,0,0,1
0.3939412034778588,0.5428303050914294,1,0,1,1
-0.3452487469710472,-0.01706154363636697,0,1,0,1
-1.0030369829731045,0.4324608660762286,1,1,0,0
0.6110157142371317,0.6236858370524611,1,1,1,0
1.1723807973231195,-0.44593508799036696,0,1,1,0
0.9862613167800001,1.0008611887878311,1,0,1,0
0.43760362987264523,0.46768705209125794,1,0,1,1
0.5922883495799249,-1.2623025181888792,0,0,1,1
-1.232423802438392,1.1876554743648553,1,0,0,0
1.0030720094461831,-0.4211308304580581,0,1,1,0
0.9062177489622489,1.0078952884121417,1,0,1,0
0.1306056271180901,1.054036889003904,1,0,1,1
-1.2489448264309768,-1.0324426083659575,0,0,0,0
1.421570064981304,1.01831013939077,1,0,1,0
-1.2433965613001765,-0.373637062596445,0,1,0,0
-1.3656785190150764,-1.202504183008489,0,0,0,0
-0.6952237683075522,0.03276109673264177,0,1,0,1
-0.5947020642007206,0.3571771577156123,1,1,0,0
1.2121995308261666,0.7053179026130338,1,1,1,0
-0.4945812001412022,1.2269425847342013,1,0,0,1
1.0909591168583779,0.7210903391674591,1,0,1,0
0.8426533382058669,0.3422558521744025,1,1,1,0
-0.03840116045186659,-0.24881831103955113,0,1,1,1
0.5347712713172663,0.3779517110156052,1,1,1,1
-0.16354791033905572,1.0472196419980122,1,0,0,1
0.4369128665319718,0.16265254883652253,1,1,1,1
-1.0993919864677797,-0.3234638405817472,0,1,0,0
-0.08826700464822682,-0.4070171971898347,0,1,0,1
1.2125873300983974,0.09688857022433095,0,1,1,0
0.14447049956903918,-1.0404355834128733,0,0,1,1
0.16899039549549594,-0.6827286961183137,0,0,0,1
0.8120848013163217,0.6965853295628048,1,1,1,0
0.7625741685446381,1.045304770940531,1,0,1,0
0.47446854495335444,0.004114962590066384,0,1,1,1
0.6761846550824182,0.807907597030111,1,0,1,1
-0.4205280536228565,-0.24672272627291014,0,1,0,0
0.19468855200037716,0.12025655281031136,1,1,1,1
0.41100959474757226,-0.949238198555683,0,0,1,1
0.40019947526701866,0.36262805189325004,1,1,1,1
0.16183493116692407,-0.645055546674844,0,0,1,1
-0.9645321770117588,-1.006337970842813,0,0,0,0
-1.091448092341032,-1.1619080637351256,0,0,0,0
-0.061545960362996255,0.41553203774618147,1,1,0,1
-0.9932140198531083,-1.328826221410881,0,0,0,0
-0.4360621985456606,0.3077397488881615,1,1,0,1
0.46805487144684993,-0.9734784218507297,0,0,1,1
0.1424707886718436,-0.06943812217316786,1,1,0,1
0.4326674059810047,-1.1354905581739767,0,0,1,1
0.6658199425780444,0.5617112491259162,1,0,1,0
-1.0151865711003145,0.8366834732439942,1,0,0,0
0.19642088647422853,-1.3513693933459792,0,0,1,1
-0.24003097121140832,1.0629203351847811,1,0,0,1
-0.9739770872672182,-0.29846398840804667,0,1,0,0
-0.7233642766921928,-0.017004261232061946,1,1,0,0
-0.6932231322985317,-1.1807078381357299,0,0,0,0
0.37691086523083467,0.8158191012372314,1,1,1,1
-0.8102426238875284,-0.08403886966680646,0,1,0,1
-0.005977290623786491,-0.18724848848110517,0,1,0,1
-0.5132948211528057,-0.5436712667378262,0,1,0,1
0.8889030351106765,0.6082384040424977,1,1,1,0
-0.22444552284377345,0.8740849419950105,1,0,0,1
0.8768803333607087,0.15913977018844494,1,1,1,0
1.058453589621285,-0.8754507553076075,0,0,1,0
1.0261024800018306,0.781583114665007,1,0,1,0
0.02498812450579624,-0.7462154310865432,0,0,0,1
0.488058479535358,-1.0454670203130387,0,0,1,0
0.8935871227700769,-0.5904513356843242,0,0,1,0
0.6106448945709608,-0.2901087237549916,0,1,1,1
-1.0645627618376983,0.7218649277149598,1,0,0,0
0.2805914887562154,-0.17148963866661268,0,1,1,1
1.31029494027994,-0.7834502434141845,0,0,1,0
-0.15386919671390545,0.5064402294567114,1,1,0,1
-0.06857331670736055,-0.857841525040515,0,0,0,1
0.9177064700414392,-0.7918668846890802,0,0,1,0
1.0505924744764013,0.2609399911022464,1,1,1,0
1.1410676058069271,-1.0550578375736714,0,0,1,0
-0.30820210822126043,-0.7425087125260823,0,1,0,1
0.09418040327136665,0.6973182330225427,1,0,1,1
-0.5159528529739914,-0.6677376994101074,0,0,0,1
-0.8601633839650401,-0.9707474172714217,0,0,0,0
0.07180963205089486,-0.19498410668845995,0,1,0,1
-0.4859379987409218,-1.0324145475814672,0,0,0,1
-1.1650197565236466,0.4372394556303559,1,1,0,0
0.7310107065504843,-0.7371703288884953,0,0,1,0
-0.8270508648942354,0.8020613414661244,1,0,0,0
1.0917461951093872,1.0262996615700608,1,0,1,0
0.645273145160884,-0.29960255581457707,0,1,1,0
0.16055563580891088,-1.3073146786058518,0,0,1,1
0.623489093708446,0.42337781814720166,1,1,1,0
0.4125673439037522,0.02194093402617453,1,1,1,1
0.14522338980463925,0.3650345298439974,1,1,1,1
0.08914689648663005,-0.14605915393353464,0,1,1,1
-0.42717548351761925,1.212359729251024,1,0,0,1
-0.39709196669398295,-0.2204734522201577,0,1,0,1
-0.14248862592406542,-0.16978515626562138,0,1,0,1
0.47233008203172855,-1.1111719481533997,0,0,1,1
0.2814930271469287,0.9802188011342899,1,0,1,1
0.3886621185915833,0.008810756278484377,0,1,1,1
0.2358160438527299,-0.9755746461384569,0,0,1,1
0.37251075656491783,-1.2288714707020816,0,0,1,1
-0.4234610181661569,0.14819846359755995,1,1,0,1
0.6591521289880431,-0.5516972682629876,0,1,1,1
0.06446775591340853,-0.08300855475087948,1,1,0,1
-1.1275236908645985,-0.8659842402531907,0,0,0,0
0.6877299581560223,0.06312526854553724,1,1,1,1
0.9796048325967098,0.2779350687334862,1,1,1,0
-0.14625629175336252,-0.2592132584488149,0,1,0,1
-0.5076698284350555,0.7413625717729218,1,0,0,0
-0.9241196783415098,-0.393513756017716,0,1,0,0
0.833499814683456,-0.30892142309499177,0,1,1,0
-1.0002658413128538,0.4319246591325148,1,1,0,0
0.5512800118128658,-0.2972161477157973,0,1,1,0
0.7303137623034585,-0.38727690365930834,0,1,1,0
-1.1977512582410423,1.2136145661463966,1,0,0,0
-0.8537138161907625,-0.7489643865321263,0,0,0,0
0.7920673144767038,-0.06801264806493545,1,1,1,0
-1.0209045908329324,0.4080298669458667,1,1,0,0
0.891108486218846,-0.8352818611825824,0,0,1,0
-0.3301594340476027,-0.042505726231807206,1,1,0,1
0.8878938150127732,-1.237429733588561,0,0,1,0
0.5390307101170777,-0.4308393663381961,0,0,1,1
-0.44796508692737336,-0.2774931538357209,0,1,0,1
1.0392251762447082,0.26059930034824447,1,1,1,0
0.42189213907455597,-0.004413438128760772,0,1,1,1
-1.3332270934054398,-0.59770227658441,0,1,0,0
-1.0466919564365094,0.6105590542085191,1,1,0,0
-0.9838698724022763,-0.07363626943504911,0,1,0,0
-0.4586434180077247,0.24957103762353883,1,1,0,1
-0.1261585712563041,-0.8055776691863713,0,1,0,1
0.2513743672238583,0.8386495103142002,1,0,1,1
0.34151475006059057,0.24711234105920352,1,1,1,1
-0.46569763158676025,0.4688696382843746,1,1,0,1
-0.677265279515046,-1.2304518205529724,0,0,0,0
0.4230731828722264,0.23100250332093009,1,1,1,1
-0.645296247925923,-0.3408549824348031,0,1,0,1
-0.44151116067984053,0.2830948693110538,1,1,0,1
-0.6114900556538357,-0.5214033052979321,0,1,0,1
0.18360410856554768,0.06873425269708336,1,1,1,1
-0.15720124845555566,0.5532921548645849,1,0,0,1
0.20530455654156035,0.4311396817376235,1,1,1,1
0.3953535295419206,-0.8300664812813066,0,0,1,1
1.1836915955140763,1.2387522136854288,1,0,1,0
0.44321861650432537,-1.0817666801240833,0,0,1,1
-0.6653401570745358,0.2784640196655082,1,1,0,0
0.5679201290963629,-0.7509698700911749,0,1,1,1
-0.2726861189036289,-0.25082980436580804,0,1,0,1
-0.368596698934859,-0.08154600330554146,0,1,0,1
0.7692119927615786,1.0904648360551707,1,0,1,0
-0.15811550125466964,-0.685667873444454,0,0,0,1
0.685618849264797,0.8197106427140288,1,0,1,1
-0.3004099749031027,0.9123759154047038,1,0,0,1
-1.0235319097481634,-0.06874807014552747,1,1,0,0
0.863119155873098,0.6403124270984831,1,1,1,0
0.6479874567055907,-0.3145340880994511,0,1,1,1
0.9627789055706285,1.1219617547613947,1,0,1,0
0.0585349541563579,0.6110715179516174,1,0,1,1
1.2054262473391235,0.6097554886283931,1,1,1,0
0.22493636122464494,0.9702592112473545,1,0,1,1
0.38442872417165896,-0.5457694404545556,0,1,1,1
1.140142454486189,-1.2365655507129252,0,0,1,0
-0.9082755311460886,-0.2819244056808658,0,1,0,0
-0.9830913887462136,0.3972435639064332,1,1,0,0
0.12076954696596992,0.8839668810028117,1,0,0,1
-0.4748257942918642,0.8401220597592484,1,0,0,1
-0.42513167038323585,0.7612972650334157,1,0,0,1
-0.46629810352764334,1.122541398279414,1,0,0,1
0.9661744809097634,0.5884439209179853,1,1,1,0
-0.7840304771478668,-0.3927896856820761,0,1,0,0
0.14087396857632967,0.7748865070690538,1,0,0,1
-0.09087016203689133,-0.29075181473333744,0,1,0,1
-0.6935470741928103,0.2694047145180033,1,1,0,0
-0.5339617411161243,0.8483201792375462,1,0,0,1
-1.160201287744379,0.5184407958716745,1,1,0,0
