I,Q,bit0,bit1,bit2,bit3
-0.39090595,-0.368286705,0,1,0,1
0.45491151,-0.174764463,0,1,1,1
0.42628109,0.993882354,1,0,1,1
0.35080233,-0.205938025,0,1,1,1
-0.31651943,-0.294041029,0,1,0,1
-0.96701190,0.282417557,1,1,0,0
0.96212649,-0.253439744,0,1,1,0
0.99644128,0.269238681,1,1,1,0
0.35648166,0.95420656,1,0,1,1
-0.27411745,-0.913762621,0,0,0,1
-0.90023136,0.406617688,1,1,0,0
-0.29346644,-0.892761051,0,0,0,1
-0.25805000,0.284368255,1,1,0,1
0.92619772,-0.967676046,0,0,1,0
0.96337192,-0.431520088,0,1,1,0
0.23661176,0.339692663,1,1,1,1
0.38658867,-0.363416761,0,1,1,1
0.34366176,0.306235821,1,1,1,1
-0.31787110,0.952421793,1,0,0,1
0.35579868,0.946795374,1,0,1,1
0.77145432,0.951996219,1,0,1,0
-1.02443448,0.339016279,1,1,0,0
-0.90184203,0.953131959,1,0,0,0
-1.01935608,-0.265900526,0,1,0,0
0.32066207,-0.278317251,0,1,1,1
1.02831433,-0.813150879,0,0,1,0
0.33206497,0.255531367,1,1,1,1
-0.31270529,-0.416489495,0,1,0,1
0.95189791,0.887269415,1,0,1,0
-0.93768728,0.98041459,1,0,0,0
0.32952565,0.279726852,1,1,1,1
-1.08801593,-0.931917264,0,0,0,0
1.06421918,0.423853245,1,1,1,0
-0.93941345,0.183573559,1,1,0,0
-0.97844033,1.016209177,1,0,0,0
-0.86079185,-0.294613488,0,1,0,0
-0.79116302,-0.296139555,0,1,0,0
-0.89664190,0.899929137,1,0,0,0
-0.41960712,0.938257096,1,0,0,1
-0.82996909,-0.264522823,0,1,0,0
-0.33642378,-0.382569586,0,1,0,1
-1.14141149,0.984958117,1,0,0,0
-0.92632427,-0.885719911,0,0,0,0
-1.05269321,-0.298989052,0,1,0,0
-0.23591639,-0.2782305,0,1,0,1
0.91594797,-0.993393031,0,0,1,0
0.87806736,1.041117113,1,0,1,0
0.89395715,0.356044858,1,1,1,0
0.87260668,0.944305784,1,0,1,0
0.93339260,-1.011439569,0,0,1,0
-0.92491987,-0.269952139,0,1,0,0
-0.91054413,0.985180601,1,0,0,0
-0.98186812,0.236677311,1,1,0,0
0.99314965,0.27437,1,1,1,0
0.91156348,-0.995931298,0,0,1,0
-1.04628729,0.285852188,1,1,0,0
-0.24720778,0.902040115,1,0,0,1
0.21961081,-0.972015317,0,0,1,1
1.10156799,-0.87950847,0,0,1,0
-0.79796181,0.316859346,1,1,0,0
1.08100938,0.376143416,1,1,1,0
0.15084070,0.900370248,1,0,1,1
-0.86457978,0.938608929,1,0,0,0
-0.86967064,-0.262288874,0,1,0,0
-0.35191665,0.350385178,1,1,0,1
0.38185459,-0.272900102,0,1,1,1
-0.28246486,-0.936187476,0,0,0,1
0.28628059,0.250308278,1,1,1,1
0.26164299,-0.952255586,0,0,1,1
-0.25193114,0.4056712,1,1,0,1
0.81310292,0.870176821,1,0,1,0
-0.85656964,0.919681148,1,0,0,0
0.28935672,-0.406622765,0,1,1,1
-0.26056555,0.948543672,1,0,0,1
0.96552061,-1.070769401,0,0,1,0
-0.93378670,-0.246335964,0,1,0,0
0.38350264,0.381186334,1,1,1,1
-0.87581028,0.899554589,1,0,0,0
0.30014946,0.28327843,1,1,1,1
1.03361618,0.405973132,1,1,1,0
0.97558074,-0.830274012,0,0,1,0
-0.94881695,1.090852681,1,0,0,0
-0.31480440,0.811382171,1,0,0,1
-1.04717898,-0.918522777,0,0,0,0
-0.84895617,0.886614918,1,0,0,0
0.83933419,0.982140531,1,0,1,0
0.42253019,0.280032951,1,1,1,1
-0.95195077,-0.943823788,0,0,0,0
0.43241504,-0.299107615,0,1,1,1
1.10591371,-0.219024985,0,1,1,0
0.92423231,-0.3330188,0,1,1,0
0.98804549,-0.940662698,0,0,1,0
0.25760967,1.088709884,1,0,1,1
-0.81774490,0.916651917,1,0,0,0
-0.32119101,1.045979073,1,0,0,1
0.87200969,-0.98483377,0,0,1,0
0.36153575,0.40983735,1,1,1,1
0.31484164,-1.008399292,0,0,1,1
0.98080635,-0.300970966,0,1,1,0
0.36993246,0.457757805,1,1,1,1
-0.32991711,-0.276589281,0,1,0,1
-0.83989531,-1.013696877,0,0,0,0
-0.19079476,-0.96038746,0,0,0,1
0.96440768,-0.35136288,0,1,1,0
-0.93723741,-0.494168174,0,1,0,0
-0.96018915,-0.348990323,0,1,0,0
-0.84743009,0.242959901,1,1,0,0
-0.28611278,0.986457935,1,0,0,1
0.92626474,-0.338769255,0,1,1,0
0.26563167,0.269525361,1,1,1,1
0.86804288,0.314696521,1,1,1,0
0.24112864,0.841854569,1,0,1,1
0.20019491,-0.23064782,0,1,1,1
0.91952169,0.272773801,1,1,1,0
0.39570230,-0.24762844,0,1,1,1
-0.84503424,-0.890832667,0,0,0,0
-0.93402211,0.399691548,1,1,0,0
-0.24050404,-0.267712884,0,1,0,1
-0.87949630,-0.98892264,0,0,0,0
0.38102457,-0.95647864,0,0,1,1
0.96655827,0.893814747,1,0,1,0
0.87075006,0.960853191,1,0,1,0
0.25727040,-0.243419915,0,1,1,1
-0.94199609,0.708452524,1,0,0,0
-1.00427392,-0.20820509,0,1,0,0
0.45029988,-0.208272951,0,1,1,1
-0.35003841,0.213243072,1,1,0,1
-0.29485742,1.045040038,1,0,0,1
0.28535241,-0.317679373,0,1,1,1
0.24890870,0.931829668,1,0,1,1
-0.21003354,0.394308828,1,1,0,1
-0.39465743,0.403419296,1,1,0,1
0.74140459,-0.91119438,0,0,1,0
0.29203576,-0.900635436,0,0,1,1
-1.03824312,0.998721446,1,0,0,0
-0.21340694,0.291985259,1,1,0,1
-1.01821496,1.011651552,1,0,0,0
0.26529258,0.20796357,1,1,1,1
-0.27778387,0.330745961,1,1,0,1
0.28424850,0.927599358,1,0,1,1
-0.31961635,0.449870515,1,1,0,1
0.30241764,1.011646741,1,0,1,1
0.33565296,-0.986028152,0,0,1,1
-0.27643979,-0.337513095,0,1,0,1
-0.46130729,-0.880417912,0,0,0,1
0.36090290,0.984231052,1,0,1,1
-0.22863189,-0.807523864,0,0,0,1
-0.29694558,-0.327816937,0,1,0,1
0.25834561,-0.820609857,0,0,1,1
-0.32355586,-0.778748964,0,0,0,1
0.98799012,-0.406659976,0,1,1,0
-0.37696948,0.957598672,1,0,0,1
1.05309348,-0.308741671,0,1,1,0
-0.23895735,-0.990983276,0,0,0,1
0.50317159,-0.282278025,0,1,1,1
0.36130996,-0.981188075,0,0,1,1
-0.96000282,-0.9854806,0,0,0,0
0.43543258,0.348644123,1,1,1,1
-0.35710328,0.424345747,1,1,0,1
-0.92141136,0.89087749,1,0,0,0
0.87973653,0.931766295,1,0,1,0
-0.24882232,0.462347993,1,1,0,1
0.27412983,0.177400183,1,1,1,1
-0.90336101,0.349555697,1,1,0,0
0.94833489,0.278477049,1,1,1,0
-0.33924008,0.970764005,1,0,0,1
0.96416681,-0.340772853,0,1,1,0
0.30722149,-0.09794065,0,1,1,1
0.28844698,-0.277532133,0,1,1,1
-0.98736097,1.041304583,1,0,0,0
0.25089976,0.94430595,1,0,1,1
0.92237634,-0.870519802,0,0,1,0
0.93531063,0.998696751,1,0,1,0
0.38104539,0.333131888,1,1,1,1
0.87727846,0.279383576,1,1,1,0
0.30577814,0.195128886,1,1,1,1
0.90293962,-1.12454003,0,0,1,0
-0.95606562,1.028440627,1,0,0,0
-0.99097301,-0.888969496,0,0,0,0
-0.98309626,-0.197323579,0,1,0,0
0.85262131,0.376195188,1,1,1,0
-0.31963007,-0.377504358,0,1,0,1
0.28177652,0.343203272,1,1,1,1
-0.27884781,0.949232279,1,0,0,1
-0.99709601,-1.10852364,0,0,0,0
1.05256143,-0.258230869,0,1,1,0
0.96298089,-1.005089116,0,0,1,0
0.24288964,0.377939419,1,1,1,1
0.21787272,1.048775912,1,0,1,1
0.99330316,-0.316451694,0,1,1,0
-0.24766923,0.868633957,1,0,0,1
-0.90609611,0.947420649,1,0,0,0
-1.00036292,0.848968029,1,0,0,0
-0.95387080,-0.915433162,0,0,0,0
-0.96509828,-0.828749967,0,0,0,0
-1.02143053,-0.842953094,0,0,0,0
-0.20600734,-0.929106696,0,0,0,1
0.98959179,0.908468742,1,0,1,0
0.22207393,0.222067652,1,1,1,1
0.33966442,-0.297320676,0,1,1,1
-0.18864518,0.37357086,1,1,0,1
0.27489771,0.829340461,1,0,1,1
-0.26884473,-0.958100656,0,0,0,1
0.32781402,0.997077703,1,0,1,1
0.28211010,0.443573977,1,1,1,1
0.28900988,0.890301794,1,0,1,1
-0.83395860,-1.012741327,0,0,0,0
-0.32434124,-0.413059352,0,1,0,1
-0.25262184,0.405229393,1,1,0,1
0.96473084,-0.855556076,0,0,1,0
-0.88957449,-1.172748063,0,0,0,0
-0.91501630,-0.275733757,0,1,0,0
-0.83029826,-0.915301494,0,0,0,0
-0.33034127,-0.838423982,0,0,0,1
-0.93843162,0.901364546,1,0,0,0
0.96239298,-0.916682455,0,0,1,0
-0.18530736,0.310294663,1,1,0,1
-1.03317165,-1.007110046,0,0,0,0
-0.31305937,-0.354856925,0,1,0,1
-0.31333104,-0.299504765,0,1,0,1
0.93884608,-0.331931182,0,1,1,0
-0.21097981,-1.072090375,0,0,0,1
-0.89738400,0.213253191,1,1,0,0
0.39342272,0.890605834,1,0,1,1
1.03547632,1.019724336,1,0,1,0
-0.36680148,-0.368488619,0,1,0,1
-0.83871390,0.262404341,1,1,0,0
-0.37498833,-0.910102991,0,0,0,1
-1.03471915,-0.949529439,0,0,0,0
-0.91533567,0.262658894,1,1,0,0
-1.00000432,-0.274474583,0,1,0,0
0.24817090,0.272042867,1,1,1,1
0.22688571,-0.957854769,0,0,1,1
0.92767888,0.268434047,1,1,1,0
-0.89835544,0.247451881,1,1,0,0
-0.92975066,0.884793115,1,0,0,0
-0.37645555,-0.905754356,0,0,0,1
0.32741193,-0.974160136,0,0,1,1
0.25773807,-0.282882247,0,1,1,1
0.35711680,0.32681583,1,1,1,1
-0.33373630,0.245395934,1,1,0,1
0.41217364,-0.946972912,0,0,1,1
-0.28135674,0.243758311,1,1,0,1
-0.87836930,1.011539453,1,0,0,0
-0.38013584,0.896925409,1,0,0,1
-0.87600575,0.339019093,1,1,0,0
-0.29100354,-0.280808963,0,1,0,1
-0.35432934,-0.239922751,0,1,0,1
0.85551967,-0.358606762,0,1,1,0
1.06055291,0.912016591,1,0,1,0
0.31112674,-0.314617744,0,1,1,1
-0.32493036,-0.355945308,0,1,0,1
-0.35712417,-0.966285663,0,0,0,1
-0.85133679,0.360648982,1,1,0,0
-0.95493354,-0.222177314,0,1,0,0
0.92437055,1.089448633,1,0,1,0
-1.02835868,0.312985649,1,1,0,0
1.01373817,0.312200343,1,1,1,0
0.97288666,-0.846283315,0,0,1,0
0.37016087,0.325788882,1,1,1,1
-0.31111517,0.946971868,1,0,0,1
0.25110338,0.921188334,1,0,1,1
0.33432927,-0.913885095,0,0,1,1
-0.88931497,-0.985893639,0,0,0,0
-0.93567875,-0.280764928,0,1,0,0
1.02188308,0.392671206,1,1,1,0
-0.35768376,0.910212537,1,0,0,1
0.94910818,0.316975537,1,1,1,0
-0.18774933,0.310177714,1,1,0,1
0.34367701,0.314152214,1,1,1,1
-0.27860996,0.950498306,1,0,0,1
0.28245926,-0.395546761,0,1,1,1
-0.18420976,-0.331741824,0,1,0,1
0.23451716,-0.96670414,0,0,1,1
-0.93153128,0.894410347,1,0,0,0
1.04141828,0.332683398,1,1,1,0
0.31026977,1.005228161,1,0,1,1
-0.97875787,-1.062749399,0,0,0,0
0.30493688,0.275547653,1,1,1,1
0.95917317,0.940283255,1,0,1,0
-0.90767228,0.980522426,1,0,0,0
1.09049436,0.864826975,1,0,1,0
0.31799888,0.887077263,1,0,1,1
0.91858560,1.052390384,1,0,1,0
-0.29349760,0.211325269,1,1,0,1
-0.32949137,0.169999649,1,1,0,1
-0.38396163,0.228851974,1,1,0,1
0.21393325,-0.401538434,0,1,1,1
-0.30709298,-0.978630374,0,0,0,1
0.32172503,-0.281960299,0,1,1,1
1.00666152,0.299625176,1,1,1,0
0.97841194,-0.919186455,0,0,1,0
0.24296570,-0.270365752,0,1,1,1
0.95662957,0.928586153,1,0,1,0
-0.96634934,-0.379287293,0,1,0,0
0.95996086,0.264430325,1,1,1,0
0.40451697,-0.899929395,0,0,1,1
-0.36169180,0.995467083,1,0,0,1
1.13077457,0.862608362,1,0,1,0
-1.10569035,0.996268233,1,0,0,0
-0.29628085,-0.983474732,0,0,0,1
-0.99857704,0.921125141,1,0,0,0
0.91279487,1.033432678,1,0,1,0
0.30347559,-0.939010158,0,0,1,1
1.04486451,-0.870925928,0,0,1,0
0.24100011,-0.917390925,0,0,1,1
-0.31744832,-0.360591558,0,1,0,1
0.94188214,0.338997257,1,1,1,0
0.18852545,0.966344464,1,0,1,1
-0.86630919,0.340091274,1,1,0,0
0.32259106,1.019901576,1,0,1,1
1.03558762,0.301003175,1,1,1,0
-1.06015575,-0.999836548,0,0,0,0
0.96610242,-0.900509576,0,0,1,0
-0.89354706,-0.296319802,0,1,0,0
-1.04563771,1.011145843,1,0,0,0
0.38279742,0.265787106,1,1,1,1
-0.24880335,-1.003121224,0,0,0,1
-0.27469943,-0.957426518,0,0,0,1
0.45789903,-0.927315506,0,0,1,1
0.89098925,-0.987812238,0,0,1,0
0.45882973,-0.326695391,0,1,1,1
-0.40217458,-1.0058074,0,0,0,1
-0.83912002,-0.97353704,0,0,0,0
0.40326062,0.23317006,1,1,1,1
-0.15118068,0.946865567,1,0,0,1
-0.37193706,-0.362946078,0,1,0,1
-0.32972367,0.382298847,1,1,0,1
-0.89286914,-0.784334754,0,0,0,0
-0.84122270,0.361692432,1,1,0,0
-1.01681511,0.287753389,1,1,0,0
-0.20899840,0.971572483,1,0,0,1
1.03564789,0.956003385,1,0,1,0
0.95022041,0.954785092,1,0,1,0
0.29365677,0.369552092,1,1,1,1
-0.29736626,0.896778142,1,0,0,1
-0.96825277,0.350727002,1,1,0,0
0.27732362,-0.847957049,0,0,1,1
0.89675471,0.40190563,1,1,1,0
0.21692120,-0.360777918,0,1,1,1
-0.99655203,-0.405116549,0,1,0,0
-0.74922352,-0.248691904,0,1,0,0
1.07430756,-0.977402777,0,0,1,0
-0.98669147,0.84742886,1,0,0,0
-0.32017431,1.019715083,1,0,0,1
-0.91354442,-0.96770761,0,0,0,0
0.25297007,0.808509778,1,0,1,1
-0.93397052,1.075048608,1,0,0,0
-1.11389692,-0.321516092,0,1,0,0
0.37035287,-0.825394687,0,0,1,1
-0.86099989,-0.279416485,0,1,0,0
0.37970371,-0.994987392,0,0,1,1
0.89045287,1.168382094,1,0,1,0
0.35323281,0.854880803,1,0,1,1
-0.37567185,0.946791707,1,0,0,1
-1.06397658,-1.065582713,0,0,0,0
-0.86461590,-0.808631203,0,0,0,0
1.03908188,-0.356859574,0,1,1,0
0.38122966,0.879373921,1,0,1,1
0.91304706,0.386766645,1,1,1,0
0.25421024,1.026889033,1,0,1,1
0.30634372,0.323421096,1,1,1,1
1.00270469,-0.938186528,0,0,1,0
-0.37283935,-0.294631645,0,1,0,1
0.07585365,-0.235095163,0,1,1,1
0.33324629,0.849929378,1,0,1,1
0.94389967,-0.941663988,0,0,1,0
-0.29786681,0.92111266,1,0,0,1
1.05664536,0.965541767,1,0,1,0
-0.29325060,0.272707053,1,1,0,1
0.89488124,-0.332993344,0,1,1,0
0.22292578,-0.988573399,0,0,1,1
-0.42192368,-0.297202199,0,1,0,1
-0.84817808,0.30288842,1,1,0,0
0.47113243,-0.908694026,0,0,1,1
-0.35603207,-0.888085999,0,0,0,1
-0.25365197,-0.273752721,0,1,0,1
0.91725867,-1.004617127,0,0,1,0
-0.26562778,-0.331949253,0,1,0,1
0.21859435,-0.932922689,0,0,1,1
0.18365775,-0.97241788,0,0,1,1
-0.31455055,1.002585159,1,0,0,1
0.33710131,-0.90228098,0,0,1,1
1.03403484,0.346671302,1,1,1,0
0.42544566,-0.269187631,0,1,1,1
-0.35345362,-0.273202389,0,1,0,1
0.27686338,-0.241547959,0,1,1,1
0.91505670,0.875951293,1,0,1,0
0.42374614,0.91027897,1,0,1,1
-0.89222565,0.331997851,1,1,0,0
-0.97483421,0.342366614,1,1,0,0
-0.33434340,0.895404454,1,0,0,1
0.90234631,0.345738955,1,1,1,0
-1.03055252,-0.379778101,0,1,0,0
0.90576206,0.25383404,1,1,1,0
-0.29502048,-1.047040601,0,0,0,1
1.04833020,-0.913279127,0,0,1,0
0.97348447,-0.367173298,0,1,1,0
0.14310274,0.907352416,1,0,1,1
-0.95153937,0.965745574,1,0,0,0
0.24798749,0.307748099,1,1,1,1
-1.05814606,0.399098042,1,1,0,0
-0.27868214,-0.274863531,0,1,0,1
-0.36060383,-0.937007694,0,0,0,1
-0.13031596,1.035500221,1,0,0,1
-0.31573225,0.949913587,1,0,0,1
-1.10533205,-1.006309316,0,0,0,0
-0.22378196,0.91309738,1,0,0,1
-0.49987739,0.383606039,1,1,0,1
-0.27840954,0.263789268,1,1,0,1
0.36891089,0.352363236,1,1,1,1
-0.95521556,-0.3067333,0,1,0,0
0.92669311,0.256006526,1,1,1,0
-0.18212143,-0.295958397,0,1,0,1
0.35230282,-0.89049353,0,0,1,1
0.28364599,0.2806462,1,1,1,1
-0.91786594,0.273029574,1,1,0,0
-0.94053927,0.276340952,1,1,0,0
-0.31971491,0.965934184,1,0,0,1
0.99266818,-0.238054685,0,1,1,0
-0.31045623,0.359144486,1,1,0,1
-0.26946696,0.281868165,1,1,0,1
0.19844756,0.273562973,1,1,1,1
-0.18596693,-0.9322187,0,0,0,1
-0.90871348,0.384113359,1,1,0,0
0.31193438,1.044300597,1,0,1,1
-0.99899695,-0.290076224,0,1,0,0
0.23592442,0.35209085,1,1,1,1
-0.97358492,0.933271983,1,0,0,0
0.42287310,-0.327945766,0,1,1,1
0.24328684,-0.291781074,0,1,1,1
-0.39031728,-0.994621596,0,0,0,1
-0.38368707,-0.383924235,0,1,0,1
0.27266892,-0.868354245,0,0,1,1
0.94376315,-0.410689995,0,1,1,0
0.76436033,-0.434935883,0,1,1,0
0.93436856,0.244376029,1,1,1,0
0.39461915,-0.919324021,0,0,1,1
0.37055911,0.259907284,1,1,1,1
0.93954582,0.274281989,1,1,1,0
0.30621672,-0.278978767,0,1,1,1
0.21238748,-0.362152008,0,1,1,1
0.95898261,-0.37269418,0,1,1,0
0.98944550,0.363307603,1,1,1,0
-0.94190082,0.393243647,1,1,0,0
1.00297832,0.338444029,1,1,1,0
-0.90770653,-0.332728093,0,1,0,0
-0.89993516,-0.994723046,0,0,0,0
-0.40881081,-1.0539054,0,0,0,1
-0.93648766,1.044094052,1,0,0,0
0.98510841,0.863842772,1,0,1,0
0.85969969,-0.939799475,0,0,1,0
0.20815579,-0.887278587,0,0,1,1
0.95137023,-0.93866065,0,0,1,0
0.30947185,-0.969016957,0,0,1,1
-0.32405917,-0.907854261,0,0,0,1
1.01349037,0.893878325,1,0,1,0
1.04003961,-0.381709338,0,1,1,0
-0.34853237,0.259092447,1,1,0,1
0.26453034,0.288249587,1,1,1,1
0.99406381,-0.306657018,0,1,1,0
-0.43036498,-0.94513115,0,0,0,1
0.36119032,-0.282945969,0,1,1,1
-0.77523480,-0.901101366,0,0,0,0
0.90061756,0.874784955,1,0,1,0
0.29874657,0.984399622,1,0,1,1
-0.94174955,-0.996355572,0,0,0,0
-0.26564760,-1.072302031,0,0,0,1
0.95616575,0.214939917,1,1,1,0
0.86238731,-0.319280899,0,1,1,0
0.31939021,0.937351866,1,0,1,1
0.37955557,0.925026048,1,0,1,1
-0.22814100,1.034373768,1,0,0,1
-0.99298404,-0.300336851,0,1,0,0
-0.39563245,1.001123665,1,0,0,1
0.23710039,0.383783567,1,1,1,1
-0.23046557,0.35599336,1,1,0,1
-0.39651386,-0.448753727,0,1,0,1
-0.94154305,-0.335700661,0,1,0,0
-0.96363090,0.899008204,1,0,0,0
-0.26225982,0.988818344,1,0,0,1
0.44931119,-0.875189485,0,0,1,1
0.86844511,0.282584174,1,1,1,0
0.32479792,0.972458906,1,0,1,1
-0.95974747,0.398470779,1,1,0,0
-0.80256950,0.99937374,1,0,0,0
0.25682080,-1.010717678,0,0,1,1
0.37380929,-0.310859009,0,1,1,1
0.28283680,-0.314464802,0,1,1,1
0.95288513,0.979663778,1,0,1,0
0.97679875,0.907882598,1,0,1,0
0.83744148,1.076300253,1,0,1,0
-0.28245967,0.394542433,1,1,0,1
-0.99499236,0.967340691,1,0,0,0
-0.41760567,-0.260423591,0,1,0,1
-0.33689849,0.991199025,1,0,0,1
0.28943038,-0.407453039,0,1,1,1
0.41559663,-0.344363421,0,1,1,1
0.92653578,0.992020052,1,0,1,0
-0.93894056,0.954621734,1,0,0,0
0.18329590,-0.22702464,0,1,1,1
-0.85009886,-0.292060619,0,1,0,0
0.29248149,0.347083638,1,1,1,1
0.34797159,0.275381483,1,1,1,1
-1.08101598,-0.243728778,0,1,0,0
-0.32889278,-0.93255427,0,0,0,1
0.32093674,-0.259689767,0,1,1,1
-0.96401701,0.884813295,1,0,0,0
-0.21371875,0.260794763,1,1,0,1
0.94787608,0.263925884,1,1,1,0
0.87913800,-1.084880622,0,0,1,0
0.86967843,-1.047721632,0,0,1,0
-0.98022245,0.179927875,1,1,0,0
-0.36011889,-1.039010514,0,0,0,1
0.35868415,-0.358479531,0,1,1,1
0.85731372,-0.931547141,0,0,1,0
-0.13481385,-1.008140518,0,0,0,1
0.94130180,0.381050218,1,1,1,0
0.34651296,-0.893262444,0,0,1,1
-0.87851794,-0.909380379,0,0,0,0
0.97232945,-0.942846352,0,0,1,0
-0.19163553,-1.004841229,0,0,0,1
0.36553511,1.026118832,1,0,1,1
-0.34650130,0.195139583,1,1,0,1
0.98826029,-0.223863919,0,1,1,0
-1.01749790,-0.241648951,0,1,0,0
0.86221583,0.32906926,1,1,1,0
0.97919670,0.93227843,1,0,1,0
-0.93669915,0.976560236,1,0,0,0
-0.91261306,-0.888889047,0,0,0,0
0.84765722,-0.376309066,0,1,1,0
0.44885891,-0.284760133,0,1,1,1
0.36898299,-0.259202569,0,1,1,1
-1.01897957,0.255484065,1,1,0,0
0.91391411,0.355779353,1,1,1,0
-0.23693022,0.904432935,1,0,0,1
-0.33049678,0.369986831,1,1,0,1
-0.23573735,0.879632011,1,0,0,1
0.29720998,0.297555464,1,1,1,1
-0.94330653,1.027208671,1,0,0,0
1.00470637,-0.926261023,0,0,1,0
-0.39382649,-0.378152771,0,1,0,1
1.01214295,0.327164972,1,1,1,0
-0.95876167,0.236737642,1,1,0,0
-0.88831349,-0.195174275,0,1,0,0
-0.95773426,0.850679724,1,0,0,0
0.95576338,0.912308219,1,0,1,0
-0.86586791,-0.909767562,0,0,0,0
0.86687168,-0.218820817,0,1,1,0
-0.35363096,-0.283632839,0,1,0,1
-0.95334475,0.986472792,1,0,0,0
-1.02070939,0.319462957,1,1,0,0
0.97477037,-1.088910586,0,0,1,0
-1.02427347,-0.320684324,0,1,0,0
1.03937481,1.017741579,1,0,1,0
0.38833497,1.010240467,1,0,1,1
-0.96817737,0.413829821,1,1,0,0
-0.99172645,0.866393587,1,0,0,0
1.02914641,-0.961782917,0,0,1,0
-0.45049328,-0.367041336,0,1,0,1
0.25364249,-0.954102119,0,0,1,1
-0.36815224,-0.307147825,0,1,0,1
1.05812839,0.239712566,1,1,1,0
0.84459011,1.113047003,1,0,1,0
-0.96038958,0.339435171,1,1,0,0
-0.84102631,-1.020905997,0,0,0,0
-0.90272220,0.267292425,1,1,0,0
0.29932296,0.91574066,1,0,1,1
0.95132588,-0.2607966,0,1,1,0
0.93197254,-1.047397582,0,0,1,0
-0.32366212,-0.965495421,0,0,0,1
-0.95104919,0.407477315,1,1,0,0
-0.98406252,-0.260193106,0,1,0,0
0.94947725,0.32358789,1,1,1,0
1.05571150,1.064552359,1,0,1,0
-1.05891577,-0.252777318,0,1,0,0
0.35051085,1.004329846,1,0,1,1
-0.34047892,-0.309348219,0,1,0,1
0.33395837,0.940054282,1,0,1,1
0.31841100,-1.011265633,0,0,1,1
-0.21595180,0.303078858,1,1,0,1
-0.32165361,-0.332114894,0,1,0,1
0.37390883,0.246558938,1,1,1,1
-0.96552756,0.293778424,1,1,0,0
-0.24392846,-0.302776141,0,1,0,1
-0.95174076,1.112524918,1,0,0,0
0.79756633,0.268337872,1,1,1,0
-0.94300508,-0.325732403,0,1,0,0
0.98500544,0.917389462,1,0,1,0
-0.31316408,-0.256065615,0,1,0,1
0.29092373,-0.287213655,0,1,1,1
0.97762579,0.136279666,1,1,1,0
1.00336098,-0.952500229,0,0,1,0
-0.96565946,0.855334706,1,0,0,0
0.37097878,-0.924443918,0,0,1,1
-0.88909750,0.961715617,1,0,0,0
-0.98661672,-0.174686837,0,1,0,0
1.00089068,0.962011594,1,0,1,0
-0.41605760,-0.920247625,0,0,0,1
-0.88891254,0.394504155,1,1,0,0
0.52325022,0.414492814,1,1,1,1
0.99615800,0.185925669,1,1,1,0
0.33119103,-0.998969719,0,0,1,1
-0.29018640,1.042778223,1,0,0,1
1.00672141,1.094210044,1,0,1,0
-0.94283194,0.849556476,1,0,0,0
-0.87770698,-0.95944333,0,0,0,0
0.34960047,1.061443137,1,0,1,1
0.94390913,-0.158727981,0,1,1,0
0.90090051,0.984283868,1,0,1,0
-0.92550854,-0.317631056,0,1,0,0
0.34053899,-0.936603298,0,0,1,1
0.87440417,0.167676822,1,1,1,0
-0.30910754,-0.99175461,0,0,0,1
0.40801908,-0.964055823,0,0,1,1
-0.37100410,-0.941533049,0,0,0,1
-0.27239744,-0.242853635,0,1,0,1
-0.23136065,0.35595924,1,1,0,1
-0.90680738,-0.96944368,0,0,0,0
0.96745503,-0.96113116,0,0,1,0
0.30515081,-0.905391384,0,0,1,1
0.27564255,0.911836642,1,0,1,1
0.86503403,0.316679936,1,1,1,0
-0.90988629,-0.176935172,0,1,0,0
-1.03242224,0.482094848,1,1,0,0
-0.43052249,-0.359232777,0,1,0,1
-1.05068444,-0.943997212,0,0,0,0
-0.13285179,0.909953597,1,0,0,1
0.27256371,-0.979127795,0,0,1,1
-0.47011663,-0.352123416,0,1,0,1
1.02013385,0.292244203,1,1,1,0
0.33270917,0.253970128,1,1,1,1
0.99600222,0.211880074,1,1,1,0
-0.19975294,-0.891777636,0,0,0,1
-0.25058467,0.314328756,1,1,0,1
-1.08381576,-0.359572582,0,1,0,0
-0.84348856,-1.035388166,0,0,0,0
0.18915733,0.312493427,1,1,1,1
0.23637549,1.086453766,1,0,1,1
-0.38349657,0.879711218,1,0,0,1
0.88200477,-0.89108062,0,0,1,0
-0.29332728,-0.345134083,0,1,0,1
-0.86702563,-0.253545042,0,1,0,0
0.92339103,1.026713008,1,0,1,0
-0.32582415,-0.475896537,0,1,0,1
0.83092775,1.008423324,1,0,1,0
1.01503565,-0.867086725,0,0,1,0
0.23642717,0.238334183,1,1,1,1
-0.94381731,0.400131451,1,1,0,0
0.26551310,1.086726256,1,0,1,1
0.25331677,0.985623227,1,0,1,1
-0.92408467,1.012107065,1,0,0,0
-0.31118179,-1.023224401,0,0,0,1
0.33056643,1.102656408,1,0,1,1
0.34505940,-0.25783094,0,1,1,1
-0.88090419,-0.327453018,0,1,0,0
-0.39235868,0.924438989,1,0,0,1
0.34783303,0.90862576,1,0,1,1
0.99679849,0.317346657,1,1,1,0
-0.92805267,-0.89676342,0,0,0,0
-0.28784472,-0.955792634,0,0,0,1
-1.00764962,-0.384471559,0,1,0,0
-0.77423508,-0.190034059,0,1,0,0
0.34661239,-0.897459557,0,0,1,1
0.93197948,-0.290332334,0,1,1,0
0.43605590,-0.36096144,0,1,1,1
